ball_base_t1,-0.000001,0.004501,0.000483,0.003752,0.000111,0.003856,0.000647,0.004011,0.005937,0.029074,0.006770,0.028195,-0.003776,0.027192,0.001851,0.022293,0.005388,0.028773,0.007258,0.022387,-0.000382,0.022782,0.003823,0.017609,0.000024,0.002961,0.000469,0.002318,-0.000249,0.002212,0.000567,0.001926,0.002361,0.028497,0.001593,0.022771,0.000343,0.022507,0.001518,0.021512,0.037093,0.207307,0.036481,0.164617,-0.002490,0.166272,0.023157,0.146726,0.020833,0.158482,0.073913,0.156510,-0.039101,0.162854,0.039570,0.125402,0.001486,0.018497,0.005329,0.014996,-0.000778,0.018008,0.003110,0.014300,0.002731,0.032108,0.003903,0.023965,0.000004,0.025673,0.004985,0.020199,0.021598,0.211370,0.040256,0.168398,-0.001181,0.176853,0.045432,0.154209,0.044886,0.175652,0.046482,0.130055,0.011965,0.160889,0.029372,0.123263,0.001025,0.015096,0.005704,0.014512,-0.001219,0.016643,0.003673,0.014221,0.000674,0.003725,0.000606,0.003095,0.000224,0.003445,0.000569,0.003148,0.005022,0.026308,0.003737,0.023418,0.003021,0.026867,0.003927,0.024422,0.005527,0.026100,0.005945,0.020509,0.000401,0.024192,0.005347,0.017626,0.000078,0.002836,0.000560,0.001802,0.000137,0.002457,0.000930,0.002230
ball_base_t2,-0.000034,0.004619,0.000440,0.003792,-0.000049,0.003789,0.000657,0.004029,0.005705,0.028911,0.006553,0.028772,-0.004323,0.027577,0.002073,0.022212,0.006094,0.029533,0.006230,0.022242,0.000119,0.022892,0.002777,0.017778,-0.000122,0.002997,0.000351,0.002164,-0.000314,0.002164,0.000464,0.001994,0.001015,0.029259,0.002310,0.021927,-0.000046,0.021944,0.002517,0.021747,0.029827,0.198495,0.030028,0.160678,-0.006032,0.162675,0.023272,0.148562,0.018604,0.155897,0.065216,0.159128,-0.039503,0.160197,0.032010,0.133337,0.001048,0.018975,0.004060,0.014927,-0.001698,0.018632,0.002171,0.015364,0.002169,0.031318,0.003828,0.022193,-0.000316,0.022927,0.005266,0.020195,0.008847,0.202524,0.031849,0.163031,-0.005770,0.169900,0.040299,0.160951,0.038842,0.172043,0.043436,0.136899,0.003798,0.164200,0.022932,0.126653,-0.000940,0.014876,0.005449,0.015564,-0.002555,0.017338,0.003433,0.015722,0.000387,0.003492,0.000448,0.003141,0.000001,0.003189,0.000188,0.003077,0.003604,0.026030,0.003027,0.023817,0.000823,0.025635,0.002400,0.024257,0.004259,0.027269,0.005676,0.021376,-0.001589,0.023795,0.005927,0.019429,-0.000243,0.002825,0.000589,0.002067,-0.000149,0.002687,0.000981,0.002609
ball_base_t3,0.000057,0.004502,0.000517,0.003764,0.000002,0.003895,0.000600,0.004083,0.005669,0.027824,0.006867,0.028039,-0.004084,0.027814,0.001275,0.023405,0.005475,0.027429,0.007220,0.022306,-0.001569,0.023308,0.002850,0.017469,0.000061,0.002772,0.000599,0.002195,-0.000393,0.002318,0.000573,0.001866,0.000770,0.028910,0.001685,0.023306,-0.000427,0.020988,0.001306,0.022202,0.026924,0.193480,0.038202,0.164774,-0.016513,0.166186,0.022317,0.146415,0.020584,0.154310,0.077319,0.161224,-0.041517,0.160711,0.029696,0.117420,0.001417,0.017654,0.004852,0.014214,-0.001380,0.017187,0.002557,0.013199,0.001923,0.031930,0.002683,0.024193,-0.000450,0.023897,0.004178,0.020559,0.010709,0.211065,0.038208,0.172713,-0.010727,0.175797,0.043887,0.167376,0.045901,0.179632,0.054512,0.142510,0.003969,0.168182,0.026390,0.122244,0.000198,0.014609,0.006314,0.015280,-0.001954,0.016243,0.003138,0.013902,0.000175,0.003723,0.000604,0.003213,-0.000097,0.003309,0.000480,0.003253,0.005471,0.027298,0.002999,0.024166,0.001983,0.027878,0.002851,0.025695,0.005986,0.028029,0.006738,0.021745,-0.000124,0.026315,0.005036,0.018853,0.000002,0.002883,0.000752,0.002055,-0.000095,0.002684,0.000890,0.002345
ball_base_t4,-0.000095,0.004631,0.000521,0.003997,-0.000066,0.003886,0.000767,0.004156,0.005283,0.027969,0.007083,0.028789,-0.003848,0.028825,0.001416,0.022797,0.006292,0.028920,0.006651,0.022487,-0.000616,0.024043,0.002592,0.017511,0.000078,0.002977,0.000554,0.002339,-0.000354,0.002278,0.000532,0.001943,0.001360,0.029169,0.002042,0.022520,-0.000522,0.020925,0.002120,0.021952,0.026950,0.202703,0.035780,0.161145,-0.006748,0.165429,0.027067,0.150068,0.016972,0.152046,0.071240,0.161067,-0.037851,0.158261,0.033866,0.131175,0.002609,0.018665,0.006004,0.015040,-0.001380,0.019422,0.002583,0.013911,0.002651,0.032305,0.003408,0.023019,0.000389,0.024269,0.004396,0.019909,0.015177,0.210103,0.032037,0.166660,-0.006202,0.168531,0.044481,0.162121,0.043568,0.173786,0.047092,0.137370,0.012284,0.159805,0.024729,0.126041,0.000125,0.015498,0.005817,0.014900,-0.001655,0.017129,0.003672,0.014693,0.000392,0.003660,0.000526,0.003105,0.000021,0.003430,0.000528,0.003118,0.005063,0.025735,0.002750,0.023528,0.000916,0.025865,0.002545,0.024704,0.005666,0.026576,0.006962,0.021914,-0.001246,0.024879,0.004915,0.018273,-0.000060,0.002943,0.000551,0.001988,0.000178,0.002684,0.000903,0.002364
ball_base_t5,-0.000087,0.004507,0.000483,0.003698,0.000011,0.003746,0.000637,0.003876,0.005555,0.028097,0.007071,0.029071,-0.004401,0.027151,0.000962,0.023309,0.005246,0.028918,0.007461,0.023975,-0.003036,0.024529,0.002866,0.018387,0.000120,0.003125,0.000388,0.002371,-0.000317,0.002314,0.000411,0.002100,0.000340,0.027759,0.001209,0.022030,-0.000145,0.020449,0.001999,0.022341,0.031574,0.207385,0.033063,0.160599,-0.000225,0.165397,0.024088,0.148918,0.017292,0.159772,0.064837,0.158803,-0.032275,0.164534,0.030879,0.131478,0.001610,0.019310,0.005448,0.015930,-0.001882,0.018809,0.002337,0.015215,0.000956,0.031211,0.003534,0.021338,0.000133,0.023199,0.005803,0.019812,0.008247,0.199833,0.034517,0.162346,-0.004730,0.167523,0.042347,0.156539,0.045962,0.182742,0.039352,0.128812,0.013416,0.161530,0.022402,0.128351,0.000193,0.016438,0.005418,0.015191,-0.001628,0.017873,0.003548,0.015792,0.000139,0.003439,0.000533,0.002972,-0.000018,0.003037,0.000645,0.003131,0.004355,0.025340,0.002590,0.023300,0.002783,0.026160,0.002884,0.024074,0.005187,0.027494,0.005480,0.020810,0.000813,0.025250,0.004386,0.018586,-0.000093,0.003017,0.000517,0.001971,0.000034,0.002647,0.000937,0.002515
ball_blue_t1,0.000054,0.004549,0.000543,0.003983,-0.000100,0.003963,0.000448,0.004227,0.005902,0.028400,0.006237,0.029974,-0.005793,0.026710,-0.000641,0.023232,0.005122,0.028688,0.006300,0.022691,-0.001653,0.022610,0.001769,0.015794,-0.000052,0.002854,0.000417,0.002276,-0.000416,0.002079,0.000319,0.001920,0.000947,0.029785,0.001874,0.023123,-0.000065,0.021744,0.002623,0.022642,0.035746,0.209989,0.029411,0.161260,-0.004749,0.157529,0.027554,0.141154,0.009713,0.152105,0.064315,0.154361,-0.038603,0.151515,0.031372,0.121844,0.001056,0.017168,0.004737,0.015193,-0.001779,0.017482,0.001254,0.014022,0.002766,0.032449,0.001949,0.023955,-0.000886,0.024083,0.002793,0.020548,0.010507,0.209993,0.037985,0.174464,-0.022876,0.175265,0.036627,0.165484,0.026248,0.170577,0.045452,0.142370,-0.009402,0.157528,0.019550,0.127561,-0.000064,0.015473,0.005589,0.015902,-0.002702,0.016480,0.003337,0.014233,0.000115,0.003702,0.000509,0.003173,-0.000129,0.003155,0.000514,0.003231,0.003594,0.026272,0.002449,0.025123,0.000582,0.025332,0.000673,0.024775,0.004414,0.027288,0.006842,0.022399,-0.001419,0.025671,0.004989,0.019317,-0.000267,0.003001,0.000619,0.002111,-0.000222,0.002588,0.000859,0.002460
ball_blue_t2,-0.000189,0.004387,0.000412,0.003916,-0.000206,0.003769,0.000418,0.004228,0.006202,0.030550,0.005482,0.029606,-0.005043,0.026891,0.000386,0.022578,0.005235,0.029780,0.005261,0.022315,-0.000470,0.022005,0.001735,0.018275,-0.000192,0.003213,0.000354,0.002470,-0.000428,0.002224,0.000475,0.002150,-0.000262,0.028595,0.001871,0.021779,0.000835,0.021441,0.004221,0.022486,0.030175,0.208341,0.027959,0.157225,-0.000486,0.156656,0.033898,0.148363,0.006888,0.156009,0.060159,0.154360,-0.034499,0.153316,0.035214,0.136328,-0.000176,0.018522,0.002948,0.014907,-0.002000,0.018080,0.001796,0.016389,0.002218,0.029434,0.002543,0.023123,-0.000369,0.022470,0.002548,0.019389,0.006012,0.201828,0.029597,0.161914,-0.015612,0.160139,0.040500,0.162284,0.023222,0.171541,0.038366,0.135497,-0.006176,0.155178,0.021724,0.130910,-0.001824,0.015527,0.005029,0.016040,-0.003272,0.017004,0.004230,0.015928,0.000259,0.003544,0.000556,0.003023,-0.000113,0.003140,0.000422,0.002892,0.002791,0.025200,0.002275,0.023270,0.000527,0.023933,0.001647,0.022647,0.002566,0.026675,0.005261,0.021343,-0.002178,0.023254,0.005792,0.019353,-0.000348,0.002990,0.000571,0.002129,-0.000363,0.002614,0.000988,0.002697
ball_blue_t3,-0.000011,0.004539,0.000378,0.003892,-0.000208,0.003826,0.000644,0.004236,0.006654,0.031047,0.006658,0.030304,-0.004345,0.027120,0.000753,0.021923,0.004999,0.029901,0.004918,0.021387,-0.000128,0.020979,0.002571,0.017623,-0.000218,0.003202,0.000289,0.002415,-0.000406,0.002065,0.000425,0.002053,0.000742,0.028921,0.002024,0.021823,0.000881,0.021063,0.003651,0.022352,0.036216,0.214559,0.030942,0.166950,0.000297,0.160820,0.030158,0.146022,0.005945,0.152090,0.059832,0.155570,-0.039994,0.156039,0.035483,0.132443,-0.000197,0.018486,0.002444,0.014828,-0.001480,0.017424,0.001276,0.015739,0.003181,0.030467,0.002267,0.024292,-0.000753,0.023412,0.002959,0.019900,0.015949,0.216227,0.029630,0.164265,-0.012895,0.165320,0.041268,0.158296,0.021575,0.164957,0.038836,0.135259,-0.002858,0.150127,0.021626,0.126345,-0.002120,0.015179,0.005213,0.016226,-0.002989,0.016068,0.004192,0.015551,0.000436,0.003563,0.000514,0.003126,0.000166,0.003088,0.000424,0.002877,0.003135,0.025305,0.001869,0.023011,0.000672,0.023499,0.001511,0.021907,0.002405,0.025375,0.006165,0.020708,-0.002072,0.023139,0.005744,0.018398,-0.000435,0.002924,0.000474,0.001956,-0.000197,0.002468,0.000954,0.002511
ball_blue_t4,0.000058,0.004631,0.000533,0.004051,-0.000143,0.003932,0.000563,0.004311,0.005797,0.029438,0.006836,0.029928,-0.005905,0.026963,0.001056,0.022919,0.006083,0.029138,0.005142,0.021929,-0.000087,0.021189,0.002262,0.017299,-0.000158,0.003186,0.000404,0.002216,-0.000301,0.002004,0.000607,0.001910,0.001067,0.029132,0.003282,0.022811,-0.000091,0.021978,0.003744,0.022626,0.030399,0.207915,0.034741,0.165929,-0.004332,0.161814,0.034204,0.147816,0.008281,0.150705,0.064303,0.158573,-0.039743,0.155268,0.033961,0.133461,0.000890,0.018410,0.003796,0.014807,-0.002225,0.018360,0.001701,0.015214,0.003078,0.030949,0.003904,0.023390,-0.000776,0.024300,0.003279,0.019385,0.007541,0.209113,0.037335,0.169777,-0.018387,0.167393,0.040829,0.163182,0.025755,0.169845,0.043790,0.136540,-0.004756,0.158109,0.025747,0.131763,-0.000821,0.014339,0.004717,0.015176,-0.002397,0.016194,0.003239,0.015502,0.000317,0.003570,0.000470,0.003092,0.000122,0.003181,0.000350,0.003107,0.003930,0.026407,0.002987,0.024500,0.000109,0.025433,0.001492,0.023701,0.003622,0.027324,0.006529,0.022160,-0.002175,0.024492,0.005687,0.019672,-0.000407,0.002818,0.000653,0.002184,-0.000257,0.002621,0.000992,0.002645
ball_blue_t5,0.000024,0.004519,0.000445,0.003837,0.000101,0.004014,0.000723,0.003968,0.007942,0.030642,0.007382,0.029777,-0.003281,0.026770,0.002409,0.021236,0.005190,0.028729,0.005569,0.021233,0.000091,0.020400,0.003638,0.017093,-0.000138,0.002967,0.000429,0.002189,-0.000221,0.001984,0.000512,0.001846,0.001423,0.029037,0.003299,0.022420,-0.000240,0.022493,0.003034,0.022086,0.035551,0.210979,0.035124,0.163527,-0.002782,0.158574,0.032259,0.148091,0.015676,0.153432,0.065394,0.152548,-0.036177,0.157820,0.035258,0.124368,0.001113,0.018914,0.004656,0.014718,-0.001707,0.018254,0.002243,0.014079,0.003897,0.031750,0.004750,0.023766,0.000007,0.026248,0.003840,0.019379,0.016004,0.210946,0.037768,0.171289,-0.013207,0.171650,0.041055,0.164899,0.028109,0.163617,0.047713,0.132523,-0.001366,0.159198,0.029363,0.128353,-0.000823,0.014369,0.005865,0.014894,-0.002367,0.016903,0.004174,0.014365,0.000493,0.003497,0.000639,0.003242,0.000053,0.003424,0.000273,0.003048,0.005061,0.025757,0.003904,0.024624,0.001095,0.025406,0.002260,0.024149,0.004425,0.026332,0.006541,0.021112,-0.001662,0.023565,0.005955,0.018112,-0.000231,0.002799,0.000655,0.001957,-0.000032,0.002505,0.001021,0.002382
