ball_base_t1,-0.001275,0.003801,-0.000303,0.002756,0.000385,0.002175,0.000377,0.002830,-0.000579,0.034376,0.005772,0.031420,-0.000901,0.021866,0.000814,0.021750,-0.001468,0.040694,0.002972,0.033152,0.001284,0.025229,-0.001624,0.023906,0.000548,0.006087,0.000325,0.004208,0.000117,0.003760,-0.000450,0.003588,-0.002062,0.023861,-0.001333,0.018896,0.001489,0.015900,0.000772,0.018463,0.005396,0.227185,-0.004181,0.174369,0.024858,0.153152,-0.002510,0.148514,0.006731,0.241462,0.032612,0.180569,0.021295,0.163063,0.010150,0.128677,0.005518,0.031754,0.002764,0.026314,0.003243,0.022663,0.000846,0.017706,-0.001918,0.024174,-0.000228,0.017381,0.002999,0.016439,0.002540,0.016020,0.005197,0.209458,0.006127,0.146696,0.030396,0.126197,0.027174,0.112519,0.039784,0.230183,0.003716,0.137366,0.047945,0.133984,0.017784,0.105458,0.004022,0.031945,0.001993,0.018242,0.005470,0.018845,0.002583,0.014553,0.000116,0.003772,0.000141,0.002151,0.000681,0.002200,0.000717,0.002219,0.004237,0.027031,-0.001150,0.016737,0.008725,0.018838,0.001924,0.014419,0.002923,0.027560,0.001390,0.018252,0.005422,0.016946,0.001651,0.013403,0.000381,0.003265,0.000162,0.002172,0.000826,0.002563,0.000484,0.002137
ball_base_t2,-0.001018,0.003637,0.000053,0.002846,0.000240,0.002175,0.000353,0.002604,-0.001964,0.034066,0.005142,0.031212,0.000081,0.022184,0.001043,0.022441,-0.000750,0.040538,0.002165,0.030476,0.002615,0.024781,-0.000386,0.024413,0.000816,0.005848,0.000661,0.004574,0.000257,0.003762,-0.000491,0.003548,-0.002557,0.022859,-0.001415,0.017800,0.002351,0.015296,0.000550,0.018340,0.011358,0.225076,-0.003212,0.172934,0.020954,0.144662,0.001762,0.149101,0.007568,0.248585,0.031516,0.177156,0.024918,0.164007,0.011999,0.141453,0.005203,0.032100,0.001353,0.026350,0.004050,0.022302,0.000843,0.018537,-0.001578,0.022534,-0.000466,0.015791,0.002819,0.015326,0.002875,0.015203,0.004010,0.210060,0.011091,0.138784,0.032094,0.122773,0.025831,0.107013,0.026402,0.220557,0.010568,0.138416,0.037532,0.127209,0.014278,0.104701,0.003854,0.030096,0.002051,0.018355,0.004475,0.017937,0.002018,0.013647,0.000140,0.003487,0.000036,0.001928,0.000629,0.002118,0.000576,0.001937,0.003942,0.027238,-0.000278,0.015475,0.007177,0.017213,0.002128,0.013557,0.002048,0.028153,0.000407,0.017196,0.004909,0.015985,0.002432,0.013809,0.000450,0.003818,0.000290,0.002163,0.000952,0.002712,0.000584,0.001981
ball_base_t3,-0.001269,0.004056,-0.000164,0.002927,0.000398,0.002333,0.000053,0.002431,-0.001669,0.033634,0.006066,0.029978,-0.000173,0.021403,-0.000613,0.020734,-0.001705,0.040830,0.002987,0.030976,0.002192,0.024750,-0.001507,0.022546,0.000588,0.005458,0.000551,0.004066,0.000120,0.003682,-0.000239,0.003257,-0.003390,0.023857,-0.000391,0.018190,0.001443,0.016361,0.001678,0.018117,0.006642,0.218710,-0.002737,0.176977,0.023139,0.151712,0.006030,0.144981,0.009922,0.237379,0.024615,0.182888,0.024945,0.167617,0.004768,0.138744,0.005328,0.029946,-0.000077,0.025653,0.004300,0.022787,-0.001032,0.020217,-0.002677,0.023240,0.000006,0.016358,0.002626,0.015661,0.002728,0.015058,-0.003803,0.206787,0.012801,0.145102,0.025044,0.123401,0.027288,0.113967,0.028670,0.210454,0.007696,0.140737,0.040403,0.132349,0.013268,0.100453,0.003312,0.030756,0.002002,0.018044,0.005182,0.017895,0.003005,0.013424,-0.000144,0.003408,0.000097,0.002146,0.000564,0.002091,0.000717,0.002065,0.001784,0.027228,-0.000622,0.015915,0.006992,0.017246,0.003260,0.015400,0.001842,0.027209,0.001309,0.017669,0.005367,0.017725,0.002447,0.013879,0.000451,0.003415,0.000192,0.002179,0.000770,0.002706,0.000341,0.001991
ball_base_t4,-0.001244,0.003493,-0.000077,0.002892,0.000039,0.002105,0.000359,0.002652,-0.003005,0.032781,0.005989,0.030177,-0.001620,0.022275,0.000791,0.021694,-0.002156,0.039806,0.002979,0.029831,0.002212,0.025382,-0.000469,0.023603,0.000445,0.005912,0.000616,0.004586,0.000330,0.003943,-0.000475,0.003862,-0.003971,0.021589,-0.001006,0.017609,0.001046,0.014727,0.000559,0.018728,0.003807,0.211238,0.000667,0.167715,0.018465,0.147902,-0.002866,0.145848,-0.000030,0.236786,0.036750,0.182067,0.019726,0.166217,0.007732,0.147153,0.006259,0.032535,0.002027,0.027539,0.004428,0.022801,-0.000039,0.019362,-0.002669,0.023335,-0.000438,0.016341,0.001972,0.015373,0.003384,0.015709,-0.000292,0.209499,0.010549,0.139820,0.027656,0.124095,0.025555,0.112766,0.034751,0.231727,0.008259,0.140122,0.041682,0.132461,0.014148,0.101562,0.004130,0.031650,0.003161,0.018186,0.005359,0.018837,0.002500,0.013433,0.000191,0.003524,0.000018,0.001926,0.000762,0.002355,0.000674,0.002159,0.003017,0.026985,-0.000622,0.015433,0.007872,0.018472,0.002610,0.015048,0.002961,0.027809,0.001435,0.018819,0.005975,0.018396,0.001520,0.014157,0.000358,0.003330,0.000351,0.002161,0.000875,0.002769,0.000552,0.002040
ball_base_t5,-0.000919,0.003444,-0.000086,0.002879,0.000278,0.002356,0.000145,0.002546,-0.002552,0.033205,0.005449,0.030005,-0.001595,0.021644,-0.000927,0.022418,-0.001359,0.042136,0.003060,0.030164,0.001357,0.025212,-0.000998,0.023035,0.000677,0.005499,0.000254,0.004143,0.000188,0.003788,-0.000631,0.003614,-0.003469,0.021599,-0.001543,0.018489,0.001013,0.015835,0.000842,0.018060,0.002988,0.215560,0.001409,0.170589,0.018414,0.145423,-0.003761,0.141785,0.000088,0.242675,0.029335,0.186202,0.018468,0.161123,0.003873,0.139343,0.006965,0.032174,0.003728,0.026517,0.004716,0.023555,0.000322,0.018557,-0.002889,0.023367,-0.000340,0.016278,0.002450,0.014146,0.003525,0.014951,-0.002384,0.209460,0.006581,0.138790,0.030207,0.119864,0.029519,0.109974,0.026551,0.217431,0.008955,0.142895,0.044105,0.131484,0.011516,0.103131,0.006168,0.032314,0.004028,0.020093,0.005503,0.020187,0.002651,0.013803,-0.000232,0.003369,0.000174,0.001941,0.000589,0.002207,0.000650,0.002122,0.001858,0.025310,-0.000290,0.015685,0.006877,0.017973,0.002709,0.014990,0.003685,0.028710,0.000904,0.018312,0.006666,0.018529,0.001842,0.014141,0.000573,0.003644,0.000188,0.002318,0.000872,0.002740,0.000395,0.002143
ball_blue_t1,-0.001028,0.003795,-0.000346,0.002953,0.000371,0.002399,0.000054,0.002839,-0.002732,0.030942,0.004418,0.030113,-0.001058,0.022386,-0.002472,0.023746,-0.002735,0.039664,0.000273,0.031681,0.002111,0.022504,-0.002360,0.025077,0.000521,0.006040,0.000667,0.004479,0.000096,0.003876,-0.000521,0.003927,-0.004370,0.023702,-0.000593,0.018422,0.001359,0.017183,0.001775,0.019105,-0.005572,0.210261,-0.007141,0.174541,0.021101,0.142203,0.008830,0.156214,-0.007294,0.226038,0.017871,0.170220,0.025489,0.156392,0.019616,0.144132,0.006116,0.030727,0.002064,0.029107,0.004927,0.024366,-0.000336,0.020837,-0.002071,0.024309,-0.001255,0.016490,0.002679,0.015304,0.002723,0.014971,-0.018614,0.215068,0.010750,0.143705,0.015773,0.117449,0.022930,0.118224,0.023415,0.214023,-0.002147,0.146664,0.036539,0.129602,0.005297,0.110599,0.003224,0.028590,0.002324,0.019936,0.005153,0.019206,0.002332,0.015524,-0.000248,0.003357,-0.000216,0.001834,0.000693,0.001932,0.000467,0.001963,0.000579,0.026622,-0.002081,0.016907,0.006169,0.016752,0.003450,0.016684,0.000781,0.027860,0.002856,0.020502,0.004921,0.019859,0.002470,0.015367,0.000360,0.003116,0.000125,0.002359,0.000677,0.002855,0.000860,0.002424
ball_blue_t2,-0.001185,0.003682,-0.000064,0.002936,0.000402,0.002150,0.000298,0.002898,-0.002905,0.032534,0.005091,0.030794,-0.000047,0.021228,-0.001442,0.023876,-0.002219,0.040412,0.001058,0.031107,0.002672,0.025693,-0.002191,0.025386,0.000484,0.005734,0.000185,0.004288,0.000351,0.004132,-0.000440,0.003940,-0.003318,0.021876,0.000041,0.016504,0.001995,0.016093,0.001326,0.016668,0.001242,0.222027,0.000564,0.169622,0.027208,0.144980,0.004043,0.145594,-0.005790,0.237793,0.021487,0.178053,0.024839,0.162606,0.011225,0.143098,0.003329,0.033512,0.000093,0.027359,0.004525,0.022809,-0.000055,0.020393,-0.001802,0.023994,-0.000269,0.015116,0.003168,0.015208,0.002371,0.013376,-0.011797,0.210693,0.009486,0.139638,0.018375,0.118035,0.027077,0.111947,0.015377,0.217701,0.005061,0.141090,0.038370,0.126403,0.013032,0.112748,0.004118,0.032343,0.002950,0.020271,0.005852,0.018820,0.002632,0.015635,0.000106,0.003530,-0.000053,0.001903,0.000674,0.002062,0.000331,0.001750,0.000168,0.027091,-0.000396,0.016764,0.005160,0.016179,0.003017,0.015257,0.001746,0.027527,0.002372,0.020517,0.004592,0.018848,0.001530,0.014405,0.000147,0.003416,0.000303,0.002318,0.000796,0.002796,0.000514,0.002422
ball_blue_t3,-0.000802,0.003649,-0.000483,0.002764,0.000353,0.002099,0.000015,0.002409,-0.003017,0.034728,0.004497,0.031328,0.000268,0.021047,-0.000171,0.024965,-0.000647,0.040338,0.002506,0.032405,0.003012,0.026557,-0.002535,0.027075,0.001112,0.005784,0.000341,0.004468,0.000302,0.003843,-0.000495,0.003608,-0.003829,0.023369,-0.001481,0.018234,0.001234,0.016058,0.001780,0.019357,0.018458,0.219072,-0.005095,0.167708,0.027933,0.149720,0.002984,0.145373,0.002359,0.248074,0.020048,0.170001,0.029689,0.157884,0.011668,0.138490,0.006200,0.033700,0.003594,0.027632,0.003408,0.023613,0.000904,0.017640,-0.000662,0.023274,-0.001909,0.016133,0.003700,0.014623,0.002514,0.015145,0.001400,0.204631,0.014093,0.139436,0.027754,0.120662,0.027783,0.110627,0.031064,0.213643,-0.000724,0.139675,0.043712,0.131537,0.008468,0.111140,0.004263,0.031922,0.002178,0.018888,0.005389,0.019380,0.003224,0.016413,0.000090,0.003554,0.000058,0.001994,0.000605,0.002135,0.000429,0.001956,0.003037,0.025926,-0.000402,0.016438,0.006483,0.017256,0.002122,0.014610,0.002986,0.028050,-0.000244,0.018346,0.005739,0.017793,0.001593,0.014865,0.000672,0.003548,0.000088,0.002195,0.001362,0.003059,0.000518,0.002240
ball_blue_t4,-0.000958,0.003644,-0.000179,0.002994,0.000463,0.002176,0.000047,0.002913,-0.000579,0.033116,0.005153,0.031538,0.000235,0.021097,-0.001791,0.024600,-0.000792,0.038325,0.001608,0.032742,0.001935,0.025833,-0.002778,0.025606,0.000803,0.005902,0.001098,0.004904,0.000148,0.004148,-0.000431,0.003485,-0.003273,0.023972,-0.000615,0.020123,0.000686,0.016703,0.002261,0.019081,0.014134,0.231530,-0.007053,0.172181,0.026577,0.155940,0.006967,0.147591,0.014069,0.241421,0.024069,0.168305,0.026653,0.162013,0.016814,0.131785,0.007514,0.032800,0.004269,0.027971,0.002446,0.022036,0.000354,0.018052,-0.001390,0.023795,-0.001794,0.016318,0.003351,0.016677,0.001725,0.016267,0.004339,0.208035,0.014410,0.144736,0.019613,0.133910,0.025376,0.116242,0.037989,0.219939,0.001931,0.133830,0.045294,0.133685,0.008395,0.108051,0.005044,0.029581,0.002748,0.019067,0.004364,0.018524,0.002669,0.014015,0.000429,0.003484,-0.000065,0.002135,0.000684,0.002347,0.000391,0.002074,0.002641,0.028041,0.000823,0.017062,0.007720,0.019110,0.003327,0.015225,0.002612,0.025894,0.001692,0.018612,0.004899,0.017575,0.001919,0.013238,0.000533,0.003023,0.000135,0.002014,0.000942,0.002669,0.000650,0.002158
ball_blue_t5,-0.000941,0.003844,-0.000085,0.003065,0.000347,0.002348,0.000263,0.002890,-0.002556,0.034179,0.003844,0.031496,0.000287,0.022808,-0.001244,0.024982,-0.000723,0.040673,0.002614,0.032058,0.003989,0.027003,-0.002626,0.026743,0.000356,0.005816,0.000422,0.004294,0.000309,0.004110,-0.000653,0.003797,-0.003484,0.024765,0.000605,0.018597,0.001357,0.016698,0.002354,0.017459,-0.002536,0.226730,-0.008940,0.173574,0.024645,0.145554,0.005718,0.148447,0.002568,0.245526,0.028264,0.173574,0.023363,0.156112,0.015504,0.141132,0.005541,0.032825,0.001718,0.026137,0.004389,0.023036,0.000177,0.018789,-0.001904,0.024191,-0.001044,0.016074,0.002796,0.015119,0.002777,0.014480,-0.010669,0.212161,0.007277,0.140329,0.019620,0.117108,0.028516,0.113606,0.023911,0.221046,0.003477,0.141169,0.031496,0.129731,0.015640,0.103569,0.004491,0.029811,0.003026,0.019117,0.004213,0.018622,0.002355,0.014418,0.000152,0.003581,-0.000096,0.001882,0.000546,0.001974,0.000358,0.001883,0.001710,0.026993,-0.001323,0.017288,0.006125,0.017519,0.001612,0.015637,0.001363,0.028812,0.001426,0.018830,0.004816,0.017428,0.001491,0.013444,0.000490,0.003420,0.000250,0.002218,0.000828,0.002646,0.000341,0.002011
