ball_base_t1,19.4763786021728,14.885798667566752,13.533825977087577,11.891426948223607,11.620623920097794,10.923082839989188,11.129347174838076,11.192633416211436,11.287348521487125,10.89477791353686,19.447643629773697,14.874443505028283,13.743829473373388,11.957223664203768,11.665258517968736,10.985315374772647,11.132153988601633,11.253683897062615,11.5474908366996,10.958660448412793,19.43062210001812,14.88252924041145,13.424415119284841,11.756264090738357,11.333416167174638,10.835340040678465,11.160532135136878,11.146817186208857,11.301606270322239,10.924922591804926,19.614003641149132,14.844489658776938,13.495235000969341,11.767693865742984,11.656807463812141,11.0841708414576,11.336910850526973,11.296292928288818,11.349765595783465,11.05328558680732,19.59023615791501,14.658221203580855,13.147137515668815,11.789988492065262,11.909411447862562,10.831272826621166,11.340632421365461,11.43414800457737,11.701967987723911,11.091016793143396,19.459866117291607,14.662970836157907,13.130868770664627,11.790859954358789,11.87961598586003,10.817583606153846,11.386754640316418,11.496849509612622,11.92056356070903,11.066864135058387,19.505472613491552,14.607653494507765,12.961003976342042,11.77598281139399,11.834581296512056,10.955975335067816,11.196960662970508,11.579767257123489,11.837116754669406,11.167749246002854,19.499281271062582,14.642449281873963,12.981875844690975,11.971310345596432,12.18847773166423,11.085494370228806,11.335006600543961,11.714360525341247,11.610031818297825,11.2461712466339,19.639649704169006,14.83911471877813,13.40748167847644,11.892125263894613,11.908314624165751,10.953065978954168,11.219753978199856,11.57232798628023,11.598541375571942,11.150808443883928,19.620918074321622,14.762955677532773,13.166840935683542,11.9883406377231,11.805367016524485,11.27463846223542,11.633171828497256,12.086978651279761,12.07528464183053,11.376033724182346
ball_base_t2,19.543862419175436,14.689109785932727,13.18706147364181,11.802334706489326,11.789793671793582,10.836733126961857,11.234828306042559,11.02908045332205,11.004804753080021,11.88459785985522,19.507768785504936,14.851242475049323,13.525855840029594,12.03354132194065,11.906211186399382,11.022767646894094,11.207241704552645,11.200981029617303,11.447310691507372,11.481246122796847,19.50234806881296,14.67109611737128,13.369581526659017,11.681892687600829,11.543642909160768,10.879910082031799,11.294802615182485,11.278965838204531,11.730383615616752,11.78210793049252,19.54330265659701,14.758099465495068,13.219451749934002,11.742666808485415,11.868241091941874,10.888308031272203,11.200667185781198,11.40384047202169,11.930103895292158,11.783320989716792,19.53450633362579,14.789537103197675,13.208114336084217,11.599858084018084,11.352057743602378,10.931423712532226,11.287316944409422,11.379110563839069,11.511076832509264,11.567941176652772,19.580729090212007,14.675838411354604,13.260315588010545,11.753990096223742,11.57249380270459,10.866146706053469,11.28783385353935,11.372168898624121,11.113985353025603,11.777613294074873,19.525864790951182,14.951917089521059,13.31529494935509,12.036289419252565,11.781338301660988,11.015940844849295,11.203438976983906,11.64723787297295,11.53349261889415,11.903969244855952,19.43284870430169,14.61646434990767,13.029961753787841,11.705885361694717,11.740681340219389,10.98021550470315,11.129684398205393,11.883757952136666,11.908903851867759,11.958689508228083,19.48237555743737,14.753644446467545,13.297761711931365,11.670423145294802,11.759521704539932,10.990101990419483,11.336212757834414,11.728053946310663,12.03046882234779,11.658243086190632,19.497335051131092,14.73001916305256,13.276897850609247,11.82729515646755,12.16034446001727,11.019555665418672,11.512643817187934,12.280870705561334,12.167964894914455,12.03651519914306
ball_base_t3,19.56401281511971,14.834087791761169,13.556926564672512,11.821532312070543,11.586255061043857,10.83915261748764,11.205374958747083,11.089968049221158,11.395633159490059,11.969667751659047,19.518419497305047,14.848148344415298,13.45983414153688,11.955280204482818,11.703534488045324,10.947636639172057,10.932118055682627,11.08333403623386,11.02733805365637,11.830168719126101,19.504706009372303,14.693332194990553,13.196488209908633,11.57654335569416,11.398357718746599,10.771081440223846,10.842107125919403,11.147770164764333,11.489453940089291,11.987130283138331,19.615441360735723,14.688284261301026,13.120734619342917,11.666088740908075,11.436930637061382,10.805893470953158,10.870222194816261,11.162931224137486,11.561134426889968,11.895430630576435,19.512371309862406,14.621975858190481,13.189846373667532,11.640117704817966,11.733134293752022,10.722323713753575,10.892500083346048,11.221986744296471,11.363013840309907,11.723335426622572,19.491275832770647,14.631121223543982,13.270165827077028,11.697917416178546,11.784611151371577,10.777057211453334,10.784342484801488,11.25872897235926,11.279634080814274,11.907068283502147,19.44389938898216,14.568121897263202,12.982780670341805,11.658987920437426,11.639791119706812,10.787491276309856,11.012723495736397,11.315981660079915,11.678647936780838,11.688373059595149,19.594446664656225,14.638016050057615,13.01028461558289,11.859825374519831,12.013193975151298,10.789211496907997,10.934598824112435,11.333413926683637,11.73668906973939,11.729847747135244,19.544398489002777,14.683003191460045,13.139348396870984,11.77602784235773,11.787381538289765,10.811564242933297,10.827540614976941,11.305391796854154,11.381693011804979,11.715788893421587,19.51394399821351,14.625874555329878,12.987679021028002,11.62880487054954,11.565679508899374,10.863077752692647,11.335278643617697,11.833766810430058,11.391235580314984,12.359338457048521
ball_base_t4,19.56148113101995,14.775018405053014,13.366175603589788,11.987198016357953,11.852183305425593,10.971933426303652,11.357955882211888,11.23166559653161,11.52856190399578,11.717755050217253,19.500467554113097,14.915392953332663,13.518611368645074,11.886478635858314,11.71236824893717,11.022068260122376,11.316095385834476,11.532228579846464,11.937876685851219,11.501014932918244,19.64847754645514,15.145723789478863,13.665170916685984,12.052438607579651,12.11672216142731,11.145288025788897,11.364382887587883,12.114133279496125,12.06899257407602,11.666053551510746,19.570421719259826,14.780672996741824,13.614790033168422,11.948068806271397,11.915437213443022,11.136879712356832,11.484906930163747,11.767556212526639,11.76604949558197,11.799994837472255,19.495306052059583,14.844627447598576,13.34955689657847,11.866538742422684,11.983644823479786,11.104311312911792,11.562973221594435,12.083840903848063,11.649808728035929,11.74015068983018,19.487561951398227,14.76972753482834,13.398737828712466,11.745829925950837,11.90594273613983,11.020540312524062,11.548570556766363,12.0924183757777,11.923023900059128,11.721106498860914,19.490120664232155,14.737290731414294,13.473714993671488,11.747465741721117,11.77699683279761,11.035901471071723,11.411896295086061,11.855790968096922,11.818291836813367,11.744055237895934,19.471416693831795,14.76692947735362,13.404793106866057,11.761986082856616,11.9170698644059,11.02948818957406,11.36113212829202,12.039064523447614,11.992785928798712,11.82021490725342,19.51845787539823,14.790661188569784,13.512519906094282,11.681947231138915,11.533593344389441,11.00757345843648,11.360910878040809,11.846976844013472,11.91127776158043,11.791412430781053,19.50055143323115,14.859995470561259,13.480785935039652,11.935786418816361,12.01258333531826,11.087861188585826,11.735457538174197,12.384226048514387,11.757395407127536,12.0638789481708
ball_base_t5,19.581238739962018,14.756068005609706,13.433219751396456,11.698981895979538,11.51670090802744,10.758109797873045,11.041884832181179,11.026364407919655,11.087243727817919,11.611246273618251,19.472223531392952,14.716793441503544,13.251039159154796,11.953775694548886,11.925754815713715,10.945150456195732,11.032714068079262,11.186059051886042,11.135182441423883,11.504283304110443,19.47829225817511,14.738173949905248,13.12559917665066,11.725596452374466,11.744139519279331,10.82673973536512,10.853256939244028,11.308557478865472,11.463835332852902,11.48301087063728,19.599804242722886,14.698853535502217,13.280564059954852,11.73032598652136,11.608322803636575,10.868933096101777,11.070909443850393,11.326422615620501,11.620954888619405,11.498733979675452,19.53510099527814,14.63231669361959,13.15961961692852,11.68650862767286,11.648963446831946,10.717604755241862,11.05772005030482,11.36557813851548,11.365725285997877,11.490587648703967,19.470248557620813,14.732537655885606,13.392302102812527,11.69978312434817,11.64624147029103,10.806430496946101,11.061615166512187,11.279413677307845,11.189067713582741,11.684524869311751,19.500275281530175,14.709782572413808,13.342983397077782,11.684016581123158,11.65175104932502,10.89323787692024,11.24158113774937,11.686825383615934,11.689788490478898,11.744347453651175,19.49806582955492,14.689151079261812,13.267215251621625,11.658797266265617,11.692350987432913,10.92789984273734,11.319182668345013,11.793521828764142,11.849352541425969,11.647302503758807,19.53426698534074,14.719283691432395,13.418263908414211,11.770667910786695,11.820740696659179,10.849705277766164,11.1771633827871,11.564186829482688,11.572980133507945,11.640988352476949,19.49682408614373,14.619987906146017,13.154173521645385,11.730476250664271,11.501434979130453,10.933931998558647,11.653918297504076,12.016141709770087,11.433745375807842,11.817948839782506
ball_basket_t1,19.497620738294877,14.677567546532915,13.197744654448226,11.66513668683914,11.566198728120813,10.73224635725268,11.092704886219309,11.074983431144988,11.195612744946418,11.585546238167721,19.404002925429708,14.849235201238624,13.461679430160403,11.824867140876158,11.661784137462542,10.947774376818309,11.07937107935927,11.174061418479184,11.013319765542187,11.082577720560355,19.510677595409867,14.745868371448895,13.404879500922352,11.606476051354445,11.338865068128824,10.778822083909704,11.195618462614323,11.126462922073806,11.251764784001153,10.977898965926805,19.533830270576264,14.815323792051332,13.716809433258463,11.674077029700848,11.391028846134354,10.838191023100887,11.085937957352337,11.26179646539432,11.556310304625184,11.301619463479128,19.51964821659163,14.818135132868639,13.257300841996528,11.578380523370571,11.249809808109818,10.74692144048191,11.18566797425299,11.426218147650838,11.505905589140843,11.376999880998788,19.504755726083285,14.652699510043746,13.227530836415129,11.689607211348363,11.666741232006638,10.814531080307242,11.390528348095309,11.385539714959798,11.464207378728974,11.475789108354661,19.516687578659432,14.713529647976088,13.542980532159303,11.749714634962826,11.735091095679419,10.732289030946065,11.093595477139235,11.117846746477865,11.409463072500106,11.327516553894393,19.57252459940192,14.746463600027276,13.498127427278485,11.740464942068694,11.879372985851854,10.766767847054634,11.10703527595078,11.14581531172486,11.471223790732006,11.218766618001283,19.56032598928661,14.721524665152927,13.24094088888422,11.77688231705636,11.896314187451367,10.81672546549288,11.017805648360685,11.186118773766294,11.056593198819957,11.441965065714191,19.43880435116555,14.673996780691272,13.240272219632805,11.817120594554781,11.97914814473762,10.883517943110496,11.403557124271968,11.865380455655394,11.462433741136243,11.563094856772304
ball_basket_t2,19.579092460708804,14.680993437800373,13.260008079819865,11.812709779190437,11.771249733555704,10.79759836054846,11.076037090862355,11.094274371175983,11.163968649526002,11.772528901283305,19.503502960211797,14.858661947231846,13.308866756328104,12.005776226811768,11.847852198975731,11.036597453340491,11.142469299187308,11.172774193873655,11.050251038470055,11.557833936604014,19.520813550637016,14.589427979500778,12.98950244121096,11.72754656066968,11.788563901588219,10.896692957044502,11.32357603162612,11.043309724321563,11.064997661900447,11.638044707831273,19.54427531755412,14.730067354961902,13.120840106682698,11.772415457656487,11.717720710910456,10.825459402301105,11.288251507994836,11.214041395593544,11.541700065751703,11.728443121907677,19.55071082755666,14.836936577175992,13.07297183330591,11.81699500401026,11.537674855034545,10.839145455265058,11.374854812105122,11.40045481030734,11.646572600596292,11.580423964980476,19.591066361935077,14.615114253929038,13.250442651389454,11.636966294236522,11.359646939288062,10.788911277863589,11.29570978287205,11.377661679776425,11.34785086260153,11.88179882420642,19.566564591115043,14.688802337074895,13.126839318622832,11.691786942992078,11.487539021090006,10.743797506407091,10.902064426688721,11.174534975240908,11.28330314138945,11.656399092649588,19.59722751879049,14.643602291981004,13.084209769133372,11.71982145413863,11.680825702422696,10.76709332255159,10.915694262418068,11.10932990530717,11.35363228612723,11.750237073634349,19.487186798405208,14.79187488312069,13.5229212870073,11.786114069118742,11.913095936289901,10.769964512474461,10.914992242043907,11.28216884844008,11.833525045463256,11.723800979668784,19.48603891659838,14.803729654781907,13.241845655536522,12.090906696856415,12.441678683132297,11.194834752279762,11.64212844183252,12.124324970786917,12.106088150143082,12.126197078677217
ball_basket_t3,19.609335013224406,14.765630771204174,13.261948103426038,11.66254730847337,11.554950741186072,10.815534534298703,11.0152756588535,11.115676114150885,11.156900469281375,11.872938479712595,19.43361294508329,14.82619303981822,13.32455908343595,11.980431888423478,11.793428713596272,10.938624050370038,11.070919158785395,11.229097374514703,11.453032402831509,11.563508031536102,19.532146634170246,14.651887560359775,13.220488832637441,11.678030595334745,11.596719915309688,10.748926201625423,11.125560693894842,11.094643574673729,11.24101283733542,11.459286265488732,19.59370727084123,14.688113504803985,13.132385351856119,11.847121616638406,11.926911730009888,10.783575255346395,11.010152661402634,11.150553863489597,11.032753998141892,11.670801052285222,19.549745073327912,14.648061841311245,13.047931971782948,11.739439150074459,11.668509648503694,10.73232850864096,11.010340411284414,11.251460556526176,11.223848644377403,11.806872820385236,19.500431969821605,14.672164285821092,13.232570725078414,11.718351639976316,11.610150202842938,10.719696703134451,10.997706445377082,11.330394627343141,11.434214847668963,11.713895196865332,19.45592753075677,14.661005105379585,13.144541666578768,11.551504637692119,11.393760625493051,10.734707835280298,11.117555590964761,11.333365260594189,11.418074831140963,11.635243954208425,19.446244983384354,14.635477114105953,13.257969791843452,11.566934873212807,11.375557434115558,10.736719180426995,11.060963508901036,11.252776490428268,11.41625880074065,11.608854513865554,19.594109157834723,14.752752548588377,13.438405893766422,11.673454574859605,11.508104956555604,10.717697190194457,11.109670222043865,11.303514661156226,11.065419245788982,11.767181156532484,19.515641892942956,14.658265676364758,13.065713498552853,11.715068745986928,11.802339804883893,10.820571652595692,11.240032080342512,11.767279041031404,11.504108865108114,12.30496620218499
ball_basket_t4,19.520906528867332,14.766977563150483,13.472422731636977,11.772707394001927,11.724752258837183,10.792783703731699,11.08271619860869,11.116798487356457,11.438321257866328,11.386414016176332,19.49435888425582,14.878953160231696,13.462821372564699,11.779574811983029,11.706434451284013,10.828831317071243,11.005283119475031,11.015476837819508,11.171809700097365,11.030369760577116,19.54187661829992,14.633662608682314,13.227095378060712,11.683804747144984,11.613023370101653,10.730266471314888,10.927710227916842,11.13157928607431,11.103217433756328,11.054289767782599,19.542074820988,14.805099826968153,13.646324180881459,11.735617642851727,11.645409828950356,10.82909433092405,11.122181634794547,11.239480999157275,11.390587572634754,11.239208456864844,19.460001481238066,14.746501657971628,13.341797516955001,11.532700650000132,11.312814844822835,10.678406763108894,11.058038822456563,11.309266215627089,11.530657859977467,11.192568447869107,19.519269128095974,14.659076994999804,13.275984825996197,11.685089988696108,11.635124027105674,10.769778832620194,11.000194586999068,11.369191243301307,11.583894808708552,11.178069276155718,19.492915734716856,14.68875085818403,13.098869983669777,11.68933985143064,11.45708267758361,10.995771361849245,11.385175808708986,11.630581036241715,11.43018213225077,11.33357276803631,19.505839429873436,14.723701742378617,13.441026317221912,11.694775734640338,11.641700088247969,11.001385417488544,11.469401000646343,11.692655472323024,11.3781525884567,11.273361237312196,19.548974187607,14.690939999440358,13.425026837294357,11.76136818925525,11.90987356390358,10.964207980771178,11.223631235181958,11.810159405483237,11.604109591334247,11.376100796921353,19.560920151688745,14.658439215688919,13.082722419915376,11.911766776197114,12.28655516996162,11.031094519811106,11.528769122538291,12.297732040848496,11.857432287411552,11.52465803450542
ball_basket_t5,19.52470538504478,14.712544258584384,13.479625393266701,11.745155890852729,11.702618836399859,10.73543662447094,11.040541623561404,11.148531573051324,11.312613642169914,11.789018379868729,19.46916116920017,14.905433629782765,13.702226380321305,12.007935896815724,11.722675701317463,10.994091767829609,11.026885304738885,11.26040731124018,11.47331936202333,11.548613921655956,19.498523736609407,14.712616867820806,13.298003292689362,11.65549108449441,11.39978855660691,10.80590829108956,10.869400263891409,11.071586563853428,10.90106632323757,11.58919184278161,19.58188218728607,14.75235104252243,13.443777336897202,11.810228682017698,11.803323549938707,10.921625478398923,11.051460494071014,11.240410166012781,11.277100133084499,11.803285984569797,19.531092436820305,14.633135994755598,13.018254699444066,11.718037378043299,11.746825627128407,10.693640672316333,10.8927801733546,11.174470569942127,11.322495483049584,11.767191768089933,19.56746536654653,14.670562411646731,13.285462471909256,11.799337600368029,11.917224557383332,10.794464883589226,11.004659718095024,11.24428769880921,11.502658236671556,11.91080685035837,19.47488339155793,14.68540141525222,13.087084333782737,11.77272470954801,11.779319501672575,10.821980448945794,10.979087602262327,11.150824056214882,11.262529986502004,11.820055094360972,19.464196897272764,14.680295833233185,13.352166020221524,11.777993234605221,11.984020796042467,10.735797932087172,10.979145099687873,11.04601125931051,11.034152963430987,11.476145716666979,19.56450223364368,14.664153932312198,13.15821998912744,11.680652696459447,11.576631116425556,10.813150691278471,11.111213431302195,11.152906164859358,11.580292007951751,11.865443085900663,19.474055636049947,14.633279983796834,13.022517136391501,11.676964933708303,11.345600352294444,10.83749471317602,11.50281200153656,11.616245410572432,11.733383450177772,12.176436161456245
